"SiteSubsitePlotYear","SiteSubsitePlot","SR"
"BARROW:BW:BWC23:2017","BARROW:BW:BWC23",11
"BARROW:BW:BWC23:2017","BARROW:BW:BWC23",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:1996","BARROW:BW:BWC24",11
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2000","BARROW:BW:BWC24",8
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2008","BARROW:BW:BWC24",9
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2012","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:BW:BWC24:2017","BARROW:BW:BWC24",10
"BARROW:CAREX WET MEADOW_ORDINATION:12:1999","BARROW:CAREX WET MEADOW_ORDINATION:12",2
"BARROW:CAREX WET MEADOW_ORDINATION:12:1999","BARROW:CAREX WET MEADOW_ORDINATION:12",2
"BARROW:CAREX WET MEADOW_ORDINATION:12:2008","BARROW:CAREX WET MEADOW_ORDINATION:12",2
"BARROW:CAREX WET MEADOW_ORDINATION:12:2008","BARROW:CAREX WET MEADOW_ORDINATION:12",2
"BARROW:CAREX WET MEADOW_ORDINATION:16:1999","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX WET MEADOW_ORDINATION:16:1999","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX WET MEADOW_ORDINATION:16:1999","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX WET MEADOW_ORDINATION:16:2008","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX WET MEADOW_ORDINATION:16:2008","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX WET MEADOW_ORDINATION:16:2008","BARROW:CAREX WET MEADOW_ORDINATION:16",3
"BARROW:CAREX_MESIC MEADOW_ORDINATION:13:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:13",2
"BARROW:CAREX_MESIC MEADOW_ORDINATION:13:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:13",2
"BARROW:CAREX_MESIC MEADOW_ORDINATION:13:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:13",2
"BARROW:CAREX_MESIC MEADOW_ORDINATION:13:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:13",2
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",9
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:17:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:17",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:18:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:18",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:19:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:19",12
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:20:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:20",14
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:22:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:22",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:23:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:23",6
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:24:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:24",7
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:3:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:3",8
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",11
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:4:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:4",10
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",5
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",5
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",5
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",5
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:1999","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",5
"BARROW:CAREX_MESIC MEADOW_ORDINATION:6:2008","BARROW:CAREX_MESIC MEADOW_ORDINATION:6",3
